+1.202044564E-004,+4.428404535E-002,+0,+0
+1.203315060E-004,+4.012013412E-002,+0,+0
+1.201036409E-004,+3.841220405E-002,+0,+0
+1.200984959E-004,+3.677411003E-002,+0,+0
+1.200746305E-004,+3.594129049E-002,+0,+0
+1.200606151E-004,+3.615750889E-002,+0,+0
+1.198101000E-004,+3.785254401E-002,+0,+0
+1.198898960E-004,+3.917285340E-002,+0,+0
+1.198229650E-004,+3.937303628E-002,+0,+0
+1.198996604E-004,+3.725030364E-002,+0,+0
+1.196825696E-004,+3.608046822E-002,+0,+0
+1.199041541E-004,+3.704431050E-002,+0,+0
+1.199653704E-004,+3.679304967E-002,+0,+0
+1.198758429E-004,+3.523860954E-002,+0,+0
+1.198672962E-004,+3.420666241E-002,+0,+0
+1.199079018E-004,+3.362579819E-002,+0,+0
+1.198308839E-004,+3.315640556E-002,+0,+0
+1.197521914E-004,+3.306931452E-002,+0,+0
+1.198487845E-004,+3.251020567E-002,+0,+0
+1.198489791E-004,+3.199939163E-002,+0,+0
+1.198245451E-004,+3.185604652E-002,+0,+0
+1.198639202E-004,+3.140072239E-002,+0,+0
+1.198848860E-004,+3.079467491E-002,+0,+0
+1.198863567E-004,+3.061766849E-002,+0,+0
+1.198561220E-004,+3.105408943E-002,+0,+0
+1.198194244E-004,+3.113602897E-002,+0,+0
+1.198287190E-004,+3.070858198E-002,+0,+0
+1.197916013E-004,+3.086037511E-002,+0,+0
+1.198156546E-004,+3.067905946E-002,+0,+0
+1.197977377E-004,+3.007659216E-002,+0,+0
+1.198198266E-004,+2.961188834E-002,+0,+0
+1.198208953E-004,+2.942999485E-002,+0,+0
+1.198243206E-004,+2.946495997E-002,+0,+0
+1.198081662E-004,+2.927823893E-002,+0,+0
+1.198478279E-004,+2.946956923E-002,+0,+0
+1.198532489E-004,+2.925228401E-002,+0,+0
+1.198310460E-004,+2.938007106E-002,+0,+0
+1.198279861E-004,+2.951136997E-002,+0,+0
+1.198224067E-004,+2.933683906E-002,+0,+0
+1.198266068E-004,+2.927611671E-002,+0,+0
+1.198232082E-004,+2.912615055E-002,+0,+0
+1.198147488E-004,+2.916700890E-002,+0,+0
+1.198064905E-004,+2.905723091E-002,+0,+0
+1.198085166E-004,+2.850629625E-002,+0,+0
+1.198037546E-004,+2.812383536E-002,+0,+0
+1.198033490E-004,+2.788130536E-002,+0,+0
+1.198042270E-004,+2.780527120E-002,+0,+0
+1.197997097E-004,+2.771206598E-002,+0,+0
+1.198054710E-004,+2.777268907E-002,+0,+0
+1.198011104E-004,+2.795866986E-002,+0,+0
+1.198060502E-004,+2.787561031E-002,+0,+0
+1.198080388E-004,+2.805894355E-002,+0,+0
+1.198073882E-004,+2.789861460E-002,+0,+0
+1.198077564E-004,+2.779415027E-002,+0,+0
+1.198024705E-004,+2.780635085E-002,+0,+0
+1.197962876E-004,+2.764181031E-002,+0,+0
+1.197945938E-004,+2.752962236E-002,+0,+0
+1.197918750E-004,+2.766475697E-002,+0,+0
+1.197859040E-004,+2.772039294E-002,+0,+0
+1.197882198E-004,+2.764280009E-002,+0,+0
+1.197895229E-004,+2.760154732E-002,+0,+0
+1.197885379E-004,+2.751467052E-002,+0,+0
+1.197858769E-004,+2.703288708E-002,+0,+0
+1.197895853E-004,+2.711147907E-002,+0,+0
+1.197938059E-004,+2.725433379E-002,+0,+0
+1.197964004E-004,+2.766562527E-002,+0,+0
+1.197974292E-004,+2.781700155E-002,+0,+0
+1.198009033E-004,+2.793634179E-002,+0,+0
+1.198003840E-004,+2.778467936E-002,+0,+0
+1.197998691E-004,+2.796993540E-002,+0,+0
+1.197997390E-004,+2.797732426E-002,+0,+0
+1.198025957E-004,+2.811504079E-002,+0,+0
+1.198026388E-004,+2.844159534E-002,+0,+0
+1.198074770E-004,+2.865940227E-002,+0,+0
+1.198114592E-004,+2.851700960E-002,+0,+0
+1.198140254E-004,+2.841612323E-002,+0,+0
+1.198125264E-004,+2.856221980E-002,+0,+0
+1.198104242E-004,+2.876168100E-002,+0,+0
+1.198040393E-004,+2.889884866E-002,+0,+0
+1.198019328E-004,+2.922775202E-002,+0,+0
+1.198055356E-004,+2.934710871E-002,+0,+0
+1.198061103E-004,+2.930678488E-002,+0,+0
+1.198020029E-004,+2.928029723E-002,+0,+0
+1.197992926E-004,+2.939606467E-002,+0,+0
+1.197968251E-004,+2.969364007E-002,+0,+0
+1.197938643E-004,+2.989117126E-002,+0,+0
+1.197881247E-004,+2.997093659E-002,+0,+0
+1.199962388E-004,+3.031118023E-002,+0,+0
+1.199909983E-004,+3.054782796E-002,+0,+0
+1.203561697E-004,+3.097909791E-002,+0,+0
+1.203511260E-004,+3.129186740E-002,+0,+0
+1.203414291E-004,+3.141174917E-002,+0,+0
+1.203297503E-004,+3.145056588E-002,+0,+0
+1.203180817E-004,+3.135451914E-002,+0,+0
+1.203320818E-004,+3.142123824E-002,+0,+0
+1.203510673E-004,+3.167341360E-002,+0,+0
+1.203531487E-004,+3.202954322E-002,+0,+0
+1.203561079E-004,+3.234085422E-002,+0,+0
+1.203645682E-004,+3.268484059E-002,+0,+0
+1.203685071E-004,+3.296966542E-002,+0,+0
+1.203634143E-004,+3.310043210E-002,+0,+0
+1.203637430E-004,+3.332548823E-002,+0,+0
+1.203635323E-004,+3.365135720E-002,+0,+0
+1.203661945E-004,+3.397898457E-002,+0,+0
+1.203706226E-004,+3.468867219E-002,+0,+0
+1.203717322E-004,+3.530853152E-002,+0,+0
+1.203649437E-004,+3.565940590E-002,+0,+0
+1.203650615E-004,+3.595695966E-002,+0,+0
+1.203563157E-004,+3.676644212E-002,+0,+0
+1.203656889E-004,+3.730888252E-002,+0,+0
+1.203625119E-004,+3.847494491E-002,+0,+0
+1.203702494E-004,+3.946644754E-002,+0,+0
+1.203722058E-004,+3.999025929E-002,+0,+0
+1.203737819E-004,+4.077950195E-002,+0,+0
+1.203702143E-004,+4.200559489E-002,+0,+0
+1.203580714E-004,+4.340853619E-002,+0,+0
+1.203677309E-004,+4.421273917E-002,+0,+0
+1.203695643E-004,+4.573079182E-002,+0,+0
+1.203855952E-004,+4.714147637E-002,+0,+0
+1.203898466E-004,+4.886420693E-002,+0,+0
+1.203896786E-004,+5.051888008E-002,+0,+0
+1.203745948E-004,+5.092225513E-002,+0,+0
+1.203710269E-004,+5.316177241E-002,+0,+0
+1.203854027E-004,+5.518436571E-002,+0,+0
+1.204272832E-004,+5.863206117E-002,+0,+0
+1.204351966E-004,+6.085261583E-002,+0,+0
+1.204822270E-004,+6.214445858E-002,+0,+0
+1.205528149E-004,+6.428112501E-002,+0,+0
+1.205743982E-004,+6.899287755E-002,+0,+0
+1.205824956E-004,+7.233929267E-002,+0,+0
+1.206048397E-004,+7.578676259E-002,+0,+0
+1.206050013E-004,+7.923515950E-002,+0,+0
+1.206132662E-004,+8.153553039E-002,+0,+0
+1.206243467E-004,+8.665756480E-002,+0,+0
+1.206368114E-004,+9.069431058E-002,+0,+0
+1.206484175E-004,+9.628735801E-002,+0,+0
+1.207212818E-004,+1.078357764E-001,+0,+0
+1.207338130E-004,+1.143044254E-001,+0,+0
+1.207688702E-004,+1.219685578E-001,+0,+0
+1.207783670E-004,+1.306778329E-001,+0,+0
+1.207904218E-004,+1.400870211E-001,+0,+0
+1.207948315E-004,+1.500485027E-001,+0,+0
+1.208048770E-004,+1.607785593E-001,+0,+0
+1.208078395E-004,+1.721936431E-001,+0,+0
+1.208170971E-004,+1.846038856E-001,+0,+0
+1.208423233E-004,+1.965096787E-001,+0,+0
+1.208301618E-004,+2.120523296E-001,+0,+0
+1.208291328E-004,+2.270880663E-001,+0,+0
+1.208375443E-004,+2.432218994E-001,+0,+0
+1.208420363E-004,+2.609620390E-001,+0,+0
+1.208606930E-004,+2.795454200E-001,+0,+0
+1.208787672E-004,+3.011445381E-001,+0,+0
+1.208942312E-004,+3.241489101E-001,+0,+0
+1.209084794E-004,+3.487918582E-001,+0,+0
+1.209164985E-004,+3.754109365E-001,+0,+0
+1.209384222E-004,+4.051523623E-001,+0,+0
+1.209537590E-004,+4.356610792E-001,+0,+0
+1.209681967E-004,+4.666775498E-001,+0,+0
+1.209876119E-004,+5.022428765E-001,+0,+0
+1.210278672E-004,+5.443199132E-001,+0,+0
+1.210563093E-004,+5.877825968E-001,+0,+0
+1.210820227E-004,+6.327998698E-001,+0,+0
+1.210909751E-004,+6.816864290E-001,+0,+0
+1.211231612E-004,+7.372521728E-001,+0,+0
+1.211903535E-004,+8.023865870E-001,+0,+0
+1.212317841E-004,+8.708963878E-001,+0,+0
+1.212891480E-004,+9.395095779E-001,+0,+0
+1.213466889E-004,+1.019834383E+000,+0,+0
+1.214145567E-004,+1.111394306E+000,+0,+0
+1.214768498E-004,+1.215433661E+000,+0,+0
+1.215682281E-004,+1.329553810E+000,+0,+0
+1.216595621E-004,+1.453996651E+000,+0,+0
+1.217569195E-004,+1.587809264E+000,+0,+0
+1.218668801E-004,+1.742076914E+000,+0,+0
+1.219892458E-004,+1.907957722E+000,+0,+0
+1.221445115E-004,+2.091930626E+000,+0,+0
+1.222884088E-004,+2.281030693E+000,+0,+0
+1.224722784E-004,+2.524940034E+000,+0,+0
+1.226640212E-004,+2.798532521E+000,+0,+0
+1.228894619E-004,+3.087956998E+000,+0,+0
+1.231153460E-004,+3.409192708E+000,+0,+0
+1.233976087E-004,+3.763897456E+000,+0,+0
+1.236977384E-004,+4.199441509E+000,+0,+0
+1.240197732E-004,+4.650302224E+000,+0,+0
+1.244092729E-004,+5.170823403E+000,+0,+0
+1.248336417E-004,+5.749804212E+000,+0,+0
+1.253174556E-004,+6.420286224E+000,+0,+0
+1.258510913E-004,+7.180471586E+000,+0,+0
+1.264511613E-004,+8.014282361E+000,+0,+0
+1.271163842E-004,+8.988641245E+000,+0,+0
+1.278815765E-004,+1.015195942E+001,+0,+0
+1.287453316E-004,+1.146406536E+001,+0,+0
+1.297154208E-004,+1.301494849E+001,+0,+0
+1.308193698E-004,+1.483060045E+001,+0,+0
+1.320748724E-004,+1.693696331E+001,+0,+0
+1.335013414E-004,+1.955554801E+001,+0,+0
+1.351267393E-004,+2.253258645E+001,+0,+0
+1.369389037E-004,+2.621884522E+001,+0,+0
+1.390442661E-004,+3.057937642E+001,+0,+0
+1.413426143E-004,+3.600813457E+001,+0,+0
+1.440138548E-004,+4.262533103E+001,+0,+0